UniProt_ID,EVE_score,EVE_score_1,EVE_score_2,EVE_score_3,EVE_score_4,EVE_score_5+,Tranception_no_retrieval_score,Tranception_no_retrieval_score_1,Tranception_no_retrieval_score_2,Tranception_no_retrieval_score_3,Tranception_no_retrieval_score_4,Tranception_no_retrieval_score_5+,Tranception_retrieval_score,Tranception_retrieval_score_1,Tranception_retrieval_score_2,Tranception_retrieval_score_3,Tranception_retrieval_score_4,Tranception_retrieval_score_5+,MSA_transformer_score,MSA_transformer_score_1,MSA_transformer_score_2,MSA_transformer_score_3,MSA_transformer_score_4,MSA_transformer_score_5+,ESM1v_score,ESM1v_score_1,ESM1v_score_2,ESM1v_score_3,ESM1v_score_4,ESM1v_score_5+,Wavenet_score,Wavenet_score_1,Wavenet_score_2,Wavenet_score_3,Wavenet_score_4,Wavenet_score_5+,Deepsequence_score,Deepsequence_score_1,Deepsequence_score_2,Deepsequence_score_3,Deepsequence_score_4,Deepsequence_score_5+,Epistatic_score,Epistatic_score_1,Epistatic_score_2,Epistatic_score_3,Epistatic_score_4,Epistatic_score_5+,Independent_score,Independent_score_1,Independent_score_2,Independent_score_3,Independent_score_4,Independent_score_5+,Ensemble_EVE,Ensemble_EVE_1,Ensemble_EVE_2,Ensemble_EVE_3,Ensemble_EVE_4,Ensemble_EVE_5+,Ensemble_ESM1v,Ensemble_ESM1v_1,Ensemble_ESM1v_2,Ensemble_ESM1v_3,Ensemble_ESM1v_4,Ensemble_ESM1v_5+,Ensemble_MSA_transformer,Ensemble_MSA_transformer_1,Ensemble_MSA_transformer_2,Ensemble_MSA_transformer_3,Ensemble_MSA_transformer_4,Ensemble_MSA_transformer_5+,Ensemble_tranception_no_retrieval_EVE,Ensemble_tranception_no_retrieval_EVE_1,Ensemble_tranception_no_retrieval_EVE_2,Ensemble_tranception_no_retrieval_EVE_3,Ensemble_tranception_no_retrieval_EVE_4,Ensemble_tranception_no_retrieval_EVE_5+,Ensemble_tranception_retrieval_EVE,Ensemble_tranception_retrieval_EVE_1,Ensemble_tranception_retrieval_EVE_2,Ensemble_tranception_retrieval_EVE_3,Ensemble_tranception_retrieval_EVE_4,Ensemble_tranception_retrieval_EVE_5+,Ensemble_tranception_retrieval_EVE_ensemble,Ensemble_tranception_retrieval_EVE_ensemble_1,Ensemble_tranception_retrieval_EVE_ensemble_2,Ensemble_tranception_retrieval_EVE_ensemble_3,Ensemble_tranception_retrieval_EVE_ensemble_4,Ensemble_tranception_retrieval_EVE_ensemble_5+,number_mutants,Neff_L_category,Taxon
IF1_ECOLI,0.5245528321,0.5245528321,,,,,0.548343091,0.548343091,,,,,0.5090618222,0.5090618222,,,,,0.2270082416,0.2270082416,,,,,0.538352587,0.538352587,,,,,0.5351082716,0.5351082716,,,,,0.5463039547,0.5463039547,,,,,0.4629582629,0.4629582629,,,,,0.3421017128,0.3421017128,,,,,0.5393230821,0.5393230821,,,,,0.5727504321,0.5727504321,,,,,0.2445312783,0.2445312783,,,,,0.5679351595,0.5679351595,,,,,0.546161082,0.546161082,,,,,0.5532634052,0.5532634052,,,,,1102,high,Prokaryote
KCNH2_HUMAN,0.22937965,0.22937965,,,,,0.4840934142,0.4840934142,,,,,0.5131441168,0.5131441168,,,,,0.3682229953,0.3682229953,,,,,0.2329498484,0.2329498484,,,,,0.3945628961,0.3945628961,,,,,0.18200434,0.18200434,,,,,0.4121784388,0.4121784388,,,,,0.4436021504,0.4436021504,,,,,0.2297464866,0.2297464866,,,,,0.2537389777,0.2537389777,,,,,0.3337679113,0.3337679113,,,,,0.4485412648,0.4485412648,,,,,0.4530948608,0.4530948608,,,,,0.4530759162,0.4530759162,,,,,191,medium,Human
KKA2_KLEPN,0.5973116352,0.5973116352,,,,,0.584047524,0.584047524,,,,,0.5837708789,0.5837708789,,,,,0.5760100905,0.5760100905,,,,,0.6136719043,0.6136719043,,,,,0.4977655501,0.4977655501,,,,,0.6049588998,0.6049588998,,,,,0.5663911736,0.5663911736,,,,,0.2818980297,0.2818980297,,,,,0.6170912938,0.6170912938,,,,,0.6360213693,0.6360213693,,,,,0.5934620502,0.5934620502,,,,,0.6281295077,0.6281295077,,,,,0.6174180329,0.6174180329,,,,,0.6263343983,0.6263343983,,,,,3958,high,Prokaryote
MK01_HUMAN,0.2508850414,0.2508850414,,,,,0.0339352318,0.0339352318,,,,,0.1388765677,0.1388765677,,,,,0.1533608549,0.1533608549,,,,,0.1825999813,0.1825999813,,,,,0.2055480048,0.2055480048,,,,,0.2434604334,0.2434604334,,,,,0.2350054344,0.2350054344,,,,,0.239889852,0.239889852,,,,,0.2498181794,0.2498181794,,,,,0.1995776958,0.1995776958,,,,,0.1553283881,0.1553283881,,,,,0.164505058,0.164505058,,,,,0.1969763096,0.1969763096,,,,,0.1960571951,0.1960571951,,,,,5501,medium,Human
MSH2_HUMAN,0.4054038097,0.4054038097,,,,,0.2922093739,0.2922093739,,,,,0.3603372124,0.3603372124,,,,,0.4097300968,0.4097300968,,,,,0.3979819635,0.3979819635,,,,,0.3853024489,0.3853024489,,,,,0.3956132299,0.3956132299,,,,,0.4241655407,0.4241655407,,,,,0.3708780062,0.3708780062,,,,,0.4040710981,0.4040710981,,,,,0.418861219,0.418861219,,,,,0.4165492908,0.4165492908,,,,,0.3986359716,0.3986359716,,,,,0.4070300837,0.4070300837,,,,,0.4060236534,0.4060236534,,,,,15110,medium,Human
MTH3_HAEAE,0.7102865046,0.7102865046,,,,,0.6733127592,0.6733127592,,,,,0.654987683,0.654987683,,,,,0.6871604138,0.6871604138,,,,,0.7011693907,0.7011693907,,,,,0.6797368911,0.6797368911,,,,,0.7138454287,0.7138454287,,,,,0.6865745364,0.6865745364,,,,,0.4686434308,0.4686434308,,,,,0.7139444758,0.7139444758,,,,,0.7217450338,0.7217450338,,,,,0.6919325049,0.6919325049,,,,,0.7254668493,0.7254668493,,,,,0.7164672055,0.7164672055,,,,,0.717739304,0.717739304,,,,,1581,medium,Prokaryote
NCAP_I34A1,0.3625816936,0.3625816936,,,,,0.4153761453,0.4153761453,,,,,0.4244669633,0.4244669633,,,,,0.3382428024,0.3382428024,,,,,0.01895554696,0.01895554696,,,,,0.2690084002,0.2690084002,,,,,0.3160218692,0.3160218692,,,,,0.3281372829,0.3281372829,,,,,0.3635970225,0.3635970225,,,,,0.363663282,0.363663282,,,,,0.02038601827,0.02038601827,,,,,0.3582781997,0.3582781997,,,,,0.4535414351,0.4535414351,,,,,0.4466334457,0.4466334457,,,,,0.4451993474,0.4451993474,,,,,9462,medium,Virus
NRAM_I33A0,0.5843247632,0.5843247632,,,,,0.5513143602,0.5513143602,,,,,0.6212194899,0.6212194899,,,,,0.519234907,0.519234907,,,,,0.162494737,0.162494737,,,,,0.3426301352,0.3426301352,,,,,0.4911712805,0.4911712805,,,,,0.5343856148,0.5343856148,,,,,0.5044132306,0.5044132306,,,,,0.5844793925,0.5844793925,,,,,0.4483317156,0.4483317156,,,,,0.6281397168,0.6281397168,,,,,0.6338877541,0.6338877541,,,,,0.6357705129,0.6357705129,,,,,0.6367304841,0.6367304841,,,,,298,low,Virus
NUD15_HUMAN,0.6076269898,0.6076269898,,,,,0.5471716604,0.5471716604,,,,,0.5910307006,0.5910307006,,,,,0.6303029422,0.6303029422,,,,,0.6145965234,0.6145965234,,,,,0.5097253105,0.5097253105,,,,,0.5889783029,0.5889783029,,,,,0.5473680875,0.5473680875,,,,,0.4228300038,0.4228300038,,,,,0.6049627039,0.6049627039,,,,,0.661777447,0.661777447,,,,,0.6716559674,0.6716559674,,,,,0.6412604844,0.6412604844,,,,,0.6407500462,0.6407500462,,,,,0.6388032941,0.6388032941,,,,,2088,high,Human
P53_HUMAN,0.4951725631,0.4951725631,,,,,0.387511746,0.387511746,,,,,0.4607747017,0.4607747017,,,,,0.3958534992,0.3958534992,,,,,0.4870579626,0.4870579626,,,,,0.2007020486,0.2007020486,,,,,0.3754508785,0.3754508785,,,,,0.5048366102,0.5048366102,,,,,0.509602303,0.509602303,,,,,0.5005606657,0.5005606657,,,,,0.5497539516,0.5497539516,,,,,0.3948132023,0.3948132023,,,,,0.4987847294,0.4987847294,,,,,0.5100560203,0.5100560203,,,,,0.5108869184,0.5108869184,,,,,5064.25,low,Human
P84126_THETH,0.5674365253,0.5674365253,,,,,0.5327612347,0.5327612347,,,,,0.5412909357,0.5412909357,,,,,0.6309104067,0.6309104067,,,,,0.5455827732,0.5455827732,,,,,0.6130355431,0.6130355431,,,,,0.5715058019,0.5715058019,,,,,0.5690486117,0.5690486117,,,,,0.5017204237,0.5017204237,,,,,0.5697620932,0.5697620932,,,,,0.5818128242,0.5818128242,,,,,0.6295175349,0.6295175349,,,,,0.5752616887,0.5752616887,,,,,0.5684975041,0.5684975041,,,,,0.5705844065,0.5705844065,,,,,1500,medium,Prokaryote
PABP_YEAST,0.6388065317,0.6192226971,0.6425787212,,,,0.6410443912,0.6220899575,0.6397795247,,,,0.6893157877,0.6568650469,0.6889921774,,,,0.662283326,0.6724223298,0.6616904845,,,,0.6651385941,0.6587867335,0.6646088964,,,,0.5401313192,0.562248195,0.5373511938,,,,0.614449419,0.5870708736,0.6180939114,,,,0.6378127714,0.6141929298,0.6450277565,,,,0.661819192,0.6358752386,0.6620021133,,,,0.650539046,0.6199565455,0.654237687,,,,0.6791014374,0.6669842405,0.6786720947,,,,0.6568590949,0.6776770712,0.6567880558,,,,0.6851532123,0.6597606362,0.6864748351,,,,0.6885886214,0.66303643,0.6900895712,,,,0.6928383146,0.6623110782,0.694291386,,,,36638,medium,Eukaryote
PA_I34A1,0.5385381193,0.5385381193,,,,,0.5406349742,0.5406349742,,,,,0.5719783346,0.5719783346,,,,,0.3826690675,0.3826690675,,,,,0.05401571561,0.05401571561,,,,,0.3254371015,0.3254371015,,,,,0.5075098666,0.5075098666,,,,,0.5185146827,0.5185146827,,,,,0.518319795,0.518319795,,,,,0.5427421004,0.5427421004,,,,,0.1009806761,0.1009806761,,,,,0.3036652499,0.3036652499,,,,,0.5998729445,0.5998729445,,,,,0.583463779,0.583463779,,,,,0.5861492146,0.5861492146,,,,,1820,medium,Virus
POLG_CXB3N,0.465409102,0.465409102,,,,,0.346872651,0.346872651,,,,,0.4050362093,0.4050362093,,,,,0.4758826539,0.4758826539,,,,,-0.05676227819,-0.05676227819,,,,,0.3510090142,0.3510090142,,,,,0.4020420284,0.4020420284,,,,,0.3907827653,0.3907827653,,,,,0.4175385866,0.4175385866,,,,,0.4646762291,0.4646762291,,,,,0.04145534353,0.04145534353,,,,,0.4904505714,0.4904505714,,,,,0.4540220222,0.4540220222,,,,,0.4555376244,0.4555376244,,,,,0.4542071083,0.4542071083,,,,,15254,medium,Virus
POLG_HCVJF,0.6136404648,0.6136404648,,,,,0.5252969395,0.5252969395,,,,,0.5771300347,0.5771300347,,,,,0.5995268867,0.5995268867,,,,,0.6050578484,0.6050578484,,,,,0.2466543276,0.2466543276,,,,,0.4243456036,0.4243456036,,,,,0.534297267,0.534297267,,,,,0.6024064629,0.6024064629,,,,,0.6100363356,0.6100363356,,,,,0.6459308343,0.6459308343,,,,,0.5792296749,0.5792296749,,,,,0.6301063742,0.6301063742,,,,,0.6347241673,0.6347241673,,,,,0.6313843139,0.6313843139,,,,,1612,medium,Virus
PTEN_HUMAN,0.5011216451,0.5011216451,,,,,0.3414379841,0.3414379841,,,,,0.459110371,0.459110371,,,,,0.4908458829,0.4908458829,,,,,0.4364878091,0.4364878091,,,,,0.5098239336,0.5098239336,,,,,0.4606061,0.4606061,,,,,0.5242523445,0.5242523445,,,,,0.5108164846,0.5108164846,,,,,0.5185945089,0.5185945089,,,,,0.4863915481,0.4863915481,,,,,0.470923702,0.470923702,,,,,0.5119212205,0.5119212205,,,,,0.52416746,0.52416746,,,,,0.5321078039,0.5321078039,,,,,4671.5,medium,Human
Q2N0S5_9HIV1,0.496290323,0.496290323,,,,,0.4124815801,0.4124815801,,,,,0.492262968,0.492262968,,,,,0.489700851,0.489700851,,,,,0.4955330946,0.4955330946,,,,,0.4027309262,0.4027309262,,,,,0.3591557117,0.3591557117,,,,,0.3843571407,0.3843571407,,,,,0.481083412,0.481083412,,,,,0.4986753468,0.4986753468,,,,,0.5243807987,0.5243807987,,,,,0.5000959975,0.5000959975,,,,,0.5027370576,0.5027370576,,,,,0.5120588046,0.5120588046,,,,,0.5122891653,0.5122891653,,,,,12482,medium,Virus
Q59976_STRSQ,0.6472092394,0.6472092394,,,,,0.6445734693,0.6445734693,,,,,0.6588387134,0.6588387134,,,,,0.6737026635,0.6737026635,,,,,0.5064959995,0.5064959995,,,,,0.6426954919,0.6426954919,,,,,0.6535111039,0.6535111039,,,,,0.6375185683,0.6375185683,,,,,0.5511563338,0.5511563338,,,,,0.6533702468,0.6533702468,,,,,0.5324113851,0.5324113851,,,,,0.637311202,0.637311202,,,,,0.6781891719,0.6781891719,,,,,0.6728969168,0.6728969168,,,,,0.6758216493,0.6758216493,,,,,2641,medium,Prokaryote
R1AB_SARS2,0.6002263876,0.6002263876,,,,,0.2156032724,0.2156032724,,,,,0.4007403693,0.4007403693,,,,,-0.03680562025,-0.03680562025,,,,,-0.02993235256,-0.02993235256,,,,,0.2661647432,0.2661647432,,,,,0.3304255862,0.3304255862,,,,,0.5533183663,0.5533183663,,,,,0.5772877589,0.5772877589,,,,,0.6052632982,0.6052632982,,,,,-0.04041862761,-0.04041862761,,,,,-0.03680562025,-0.03680562025,,,,,0.4995080166,0.4995080166,,,,,0.5349113505,0.5349113505,,,,,0.5366033824,0.5366033824,,,,,5725,medium,Virus
RASH_HUMAN,0.4541940792,0.4541940792,,,,,0.3769050227,0.3769050227,,,,,0.4466634567,0.4466634567,,,,,0.4154455017,0.4154455017,,,,,0.3587030705,0.3587030705,,,,,0.5175346629,0.5175346629,,,,,0.4555771408,0.4555771408,,,,,0.4376049617,0.4376049617,,,,,0.4481787313,0.4481787313,,,,,0.4639748046,0.4639748046,,,,,0.4042937018,0.4042937018,,,,,0.4216446605,0.4216446605,,,,,0.4526962787,0.4526962787,,,,,0.4717814664,0.4717814664,,,,,0.4714175119,0.4714175119,,,,,3064,high,Human
REV_HV1H2,0.2274251228,0.2274251228,,,,,0.2460372401,0.2460372401,,,,,0.2445017003,0.2445017003,,,,,0.2513397562,0.2513397562,,,,,0.2488139212,0.2488139212,,,,,0.1775079154,0.1775079154,,,,,0.2409324008,0.2409324008,,,,,0.1581972709,0.1581972709,,,,,0.2265161566,0.2265161566,,,,,0.2289905599,0.2289905599,,,,,0.2709486432,0.2709486432,,,,,0.2568311439,0.2568311439,,,,,0.2589318932,0.2589318932,,,,,0.2487854235,0.2487854235,,,,,0.2496947241,0.2496947241,,,,,2033,medium,Virus
RL401_YEAST,0.3951813913,0.3951813913,,,,,0.3552191157,0.3552191157,,,,,0.3971359144,0.3971359144,,,,,0.3922385932,0.3922385932,,,,,0.2883956902,0.2883956902,,,,,0.432580279,0.432580279,,,,,0.3924003046,0.3924003046,,,,,0.3380510446,0.3380510446,,,,,0.3142275077,0.3142275077,,,,,0.3929586838,0.3929586838,,,,,0.3256961254,0.3256961254,,,,,0.3980497581,0.3980497581,,,,,0.4029471177,0.4029471177,,,,,0.4083372338,0.4083372338,,,,,0.4071270821,0.4071270821,,,,,1136,medium,Eukaryote
SC6A4_HUMAN,0.4885906935,0.4885906935,,,,,0.3998960172,0.3998960172,,,,,0.4649476279,0.4649476279,,,,,0.5089351223,0.5089351223,,,,,0.4716809244,0.4716809244,,,,,0.5009811911,0.5009811911,,,,,0.4511508842,0.4511508842,,,,,0.4849730328,0.4849730328,,,,,0.4600468506,0.4600468506,,,,,0.4846579645,0.4846579645,,,,,0.478622267,0.478622267,,,,,0.51678086,0.51678086,,,,,0.4910974868,0.4910974868,,,,,0.5003715982,0.5003715982,,,,,0.498449928,0.498449928,,,,,9260,medium,Human
SCN5A_HUMAN,0.1985354108,0.1985354108,,,,,0.07291776619,0.07291776619,,,,,0.09262340785,0.09262340785,,,,,0.1574868027,0.1574868027,,,,,0.1761455996,0.1761455996,,,,,0.143540049,0.143540049,,,,,0.160166005,0.160166005,,,,,0.1315288295,0.1315288295,,,,,0.1312478462,0.1312478462,,,,,0.176727387,0.176727387,,,,,0.1326878826,0.1326878826,,,,,0.1364232432,0.1364232432,,,,,0.1287457608,0.1287457608,,,,,0.1345152041,0.1345152041,,,,,0.1302067487,0.1302067487,,,,,213,medium,Human
SPG1_STRSG,0.2471296482,0.2547555626,0.2462041816,,,,0.2799762065,0.3021861126,0.2791467853,,,,0.289422398,0.3175742393,0.2886839125,,,,0.1417879911,0.1458610697,0.1414504327,,,,0.2380248292,0.2623127369,0.2370949063,,,,0.2778877392,0.2646972528,0.2771447551,,,,0.02780189648,-0.004751978785,0.02833619161,,,,0.2316701883,0.2347761871,0.2306852054,,,,0.2162354353,0.2047575191,0.2152034324,,,,0.2723887465,0.2740976458,0.2715522324,,,,0.1929542153,0.2206744863,0.1918929643,,,,0.2439621164,0.280816473,0.2431681339,,,,0.3318896452,0.372595001,0.3312735398,,,,0.3298421426,0.3729501636,0.329261611,,,,0.3431089606,0.3799209052,0.3425763579,,,,537451,low,Prokaryote
SPIKE_SARS2,0.3467352655,0.3467352655,,,,,0.3689560348,0.3689560348,,,,,0.3420682095,0.3420682095,,,,,0.4712973179,0.4712973179,,,,,-0.04332562251,-0.04332562251,,,,,0.3458772143,0.3458772143,,,,,0.1685483873,0.1685483873,,,,,0.2594806075,0.2594806075,,,,,0.1790122944,0.1790122944,,,,,0.3512527684,0.3512527684,,,,,-0.01703054003,-0.01703054003,,,,,0.485511703,0.485511703,,,,,0.4277031865,0.4277031865,,,,,0.4006534665,0.4006534665,,,,,0.3971553532,0.3971553532,,,,,3800,medium,Virus
SRC_HUMAN,0.5047486749,0.5047486749,,,,,0.3483272669,0.3483272669,,,,,0.4927299276,0.4927299276,,,,,0.2583574432,0.2583574432,,,,,0.561124704,0.561124704,,,,,0.4848430741,0.4848430741,,,,,0.471166963,0.471166963,,,,,0.4634933091,0.4634933091,,,,,0.5251943359,0.5251943359,,,,,0.5080069457,0.5080069457,,,,,0.5850725547,0.5850725547,,,,,0.3699348106,0.3699348106,,,,,0.4877920737,0.4877920737,,,,,0.5134612844,0.5134612844,,,,,0.5161787367,0.5161787367,,,,,3366,medium,Human
SUMO1_HUMAN,0.5312896582,0.5312896582,,,,,0.4235934708,0.4235934708,,,,,0.4881774931,0.4881774931,,,,,0.4226145064,0.4226145064,,,,,0.42988752,0.42988752,,,,,0.5313846057,0.5313846057,,,,,0.5119837294,0.5119837294,,,,,0.4258468074,0.4258468074,,,,,0.4701714209,0.4701714209,,,,,0.5321738153,0.5321738153,,,,,0.4977752128,0.4977752128,,,,,0.4625227709,0.4625227709,,,,,0.522175852,0.522175852,,,,,0.5297113791,0.5297113791,,,,,0.5292260346,0.5292260346,,,,,1235,high,Human
SYUA_HUMAN,0.1670869376,0.1670869376,,,,,0.1597354617,0.1597354617,,,,,0.1462929776,0.1462929776,,,,,0.127716389,0.127716389,,,,,0.281086201,0.281086201,,,,,0.2651041288,0.2651041288,,,,,0.1389762009,0.1389762009,,,,,0.1302807721,0.1302807721,,,,,0.1245794712,0.1245794712,,,,,0.1586524135,0.1586524135,,,,,0.3035327689,0.3035327689,,,,,0.1831654549,0.1831654549,,,,,0.1686863458,0.1686863458,,,,,0.1630588449,0.1630588449,,,,,0.1579959674,0.1579959674,,,,,1765,medium,Human
TADBP_HUMAN,0.07084866464,0.07084866464,,,,,0.1231959953,0.1231959953,,,,,0.1248091981,0.1248091981,,,,,0.05043531447,0.05043531447,,,,,0.06023909077,0.06023909077,,,,,-0.07415984174,-0.07415984174,,,,,0.09788286725,0.09788286725,,,,,0.06190635046,0.06190635046,,,,,0.1055231833,0.1055231833,,,,,0.07927216594,0.07927216594,,,,,0.06252385803,0.06252385803,,,,,0.03195720479,0.03195720479,,,,,0.1075559012,0.1075559012,,,,,0.1070146864,0.1070146864,,,,,0.1112431468,0.1112431468,,,,,1105,low,Human
TAT_HV1BR,0.3370768806,0.3370768806,,,,,0.2064215412,0.2064215412,,,,,0.2435813295,0.2435813295,,,,,0.3101586322,0.3101586322,,,,,0.3423576337,0.3423576337,,,,,0.2090779715,0.2090779715,,,,,0.286459509,0.286459509,,,,,0.2113623524,0.2113623524,,,,,0.3087480998,0.3087480998,,,,,0.3297596205,0.3297596205,,,,,0.3426400112,0.3426400112,,,,,0.3357378222,0.3357378222,,,,,0.2651481812,0.2651481812,,,,,0.2844672521,0.2844672521,,,,,0.2829294385,0.2829294385,,,,,1558,high,Virus
TPK1_HUMAN,0.2298052354,0.2298052354,,,,,0.3125164401,0.3125164401,,,,,0.3143934183,0.3143934183,,,,,0.2684089957,0.2684089957,,,,,0.2837853645,0.2837853645,,,,,0.2669823676,0.2669823676,,,,,0.213530459,0.213530459,,,,,0.2376824175,0.2376824175,,,,,0.2235887332,0.2235887332,,,,,0.2322561362,0.2322561362,,,,,0.3330753095,0.3330753095,,,,,0.2927889685,0.2927889685,,,,,0.2896303979,0.2896303979,,,,,0.2845353648,0.2845353648,,,,,0.285767826,0.285767826,,,,,2568,medium,Human
TPMT_HUMAN,0.5479588594,0.5479588594,,,,,0.4451694129,0.4451694129,,,,,0.5220012555,0.5220012555,,,,,0.5080406499,0.5080406499,,,,,0.5395672281,0.5395672281,,,,,0.5431253215,0.5431253215,,,,,0.5467325461,0.5467325461,,,,,0.5448997964,0.5448997964,,,,,0.4676882339,0.4676882339,,,,,0.552023934,0.552023934,,,,,0.5737619905,0.5737619905,,,,,0.5078001704,0.5078001704,,,,,0.5508255441,0.5508255441,,,,,0.5622898424,0.5622898424,,,,,0.5626769863,0.5626769863,,,,,2682,medium,Human
TPOR_HUMAN,0.3925976119,0.3925976119,,,,,0.4101323784,0.4101323784,,,,,0.4533912799,0.4533912799,,,,,0.5068689657,0.5068689657,,,,,0.362288612,0.362288612,,,,,0.3519579947,0.3519579947,,,,,0.3186684634,0.3186684634,,,,,0.4015380395,0.4015380395,,,,,0.4098353994,0.4098353994,,,,,0.4134737682,0.4134737682,,,,,0.3719640683,0.3719640683,,,,,0.4827056358,0.4827056358,,,,,0.4550448744,0.4550448744,,,,,0.4589044274,0.4589044274,,,,,0.4738028091,0.4738028091,,,,,498,low,Human
TRPC_SACS2,0.5769342193,0.5769342193,,,,,0.5507349695,0.5507349695,,,,,0.5853471891,0.5853471891,,,,,0.6286774776,0.6286774776,,,,,0.6061177407,0.6061177407,,,,,0.5874258918,0.5874258918,,,,,0.5431757167,0.5431757167,,,,,0.6035939729,0.6035939729,,,,,0.5701139093,0.5701139093,,,,,0.5783021168,0.5783021168,,,,,0.6382863213,0.6382863213,,,,,0.6537987447,0.6537987447,,,,,0.592714817,0.592714817,,,,,0.5938038557,0.5938038557,,,,,0.5947635877,0.5947635877,,,,,1500,medium,Prokaryote
TRPC_THEMA,0.4204942663,0.4204942663,,,,,0.4527111865,0.4527111865,,,,,0.4363114554,0.4363114554,,,,,0.4737289661,0.4737289661,,,,,0.4719955417,0.4719955417,,,,,0.4293364477,0.4293364477,,,,,0.4040193597,0.4040193597,,,,,0.4467882309,0.4467882309,,,,,0.3996923497,0.3996923497,,,,,0.4108605867,0.4108605867,,,,,0.5005885092,0.5005885092,,,,,0.471677742,0.471677742,,,,,0.4483203587,0.4483203587,,,,,0.4398613699,0.4398613699,,,,,0.4347873,0.4347873,,,,,1500,medium,Prokaryote
UBC9_HUMAN,0.5375213398,0.5375213398,,,,,0.432578388,0.432578388,,,,,0.4847583476,0.4847583476,,,,,0.502963793,0.502963793,,,,,0.4793244064,0.4793244064,,,,,0.5747807934,0.5747807934,,,,,0.5411747761,0.5411747761,,,,,0.5203509579,0.5203509579,,,,,0.4098168539,0.4098168539,,,,,0.5339103509,0.5339103509,,,,,0.5278472763,0.5278472763,,,,,0.5307711697,0.5307711697,,,,,0.5434883833,0.5434883833,,,,,0.5480741952,0.5480741952,,,,,0.5454058162,0.5454058162,,,,,2222,medium,Human
UBE4B_MOUSE,0.4758448624,0.4758448624,,,,,0.2560286038,0.2560286038,,,,,0.3881209812,0.3881209812,,,,,0.3469598289,0.3469598289,,,,,0.4624819911,0.4624819911,,,,,0.394716581,0.394716581,,,,,0.4659670077,0.4659670077,,,,,0.445566612,0.445566612,,,,,0.4560954391,0.4560954391,,,,,0.4699968212,0.4699968212,,,,,0.4876102389,0.4876102389,,,,,0.3684044357,0.3684044357,,,,,0.4538947322,0.4538947322,,,,,0.466957662,0.466957662,,,,,0.4628451426,0.4628451426,,,,,852,low,Eukaryote
VKOR1_HUMAN,0.462385345,0.462385345,,,,,0.4663030126,0.4663030126,,,,,0.5015098925,0.5015098925,,,,,0.4716721702,0.4716721702,,,,,0.4474851628,0.4474851628,,,,,0.4597407023,0.4597407023,,,,,0.4633036792,0.4633036792,,,,,0.4547068881,0.4547068881,,,,,0.4486081802,0.4486081802,,,,,0.4565600177,0.4565600177,,,,,0.4762098661,0.4762098661,,,,,0.4809620175,0.4809620175,,,,,0.5172958133,0.5172958133,,,,,0.5183035559,0.5183035559,,,,,0.5153815478,0.5153815478,,,,,1311.5,medium,Human
YAP1_HUMAN,0.4378490205,0.6126514556,0.4479477521,,,,0.2178993058,0.2593165562,0.218321082,,,,0.3593619024,0.4635076218,0.3616689406,,,,0.0714014136,0.05571600245,0.07100979526,,,,0.2807158124,0.3406427329,0.2843228884,,,,0.1894328029,0.2366836927,0.1924157647,,,,0.4660999088,0.6471330652,0.4721449472,,,,0.3703874978,0.5543736993,0.3834693708,,,,0.4304053544,0.6078067427,0.4324291184,,,,0.4490324733,0.6186515743,0.4590570203,,,,0.2859221745,0.41606893,0.291409744,,,,0.05491996284,0.03638951875,0.05376880114,,,,0.403419633,0.5202297668,0.4115438754,,,,0.4280616296,0.5695422451,0.4360363942,,,,0.4295193767,0.5722161847,0.4371100789,,,,10067,low,Human
Average,0.448,0.448,0.392,0.375,0.334,0.420,0.406,0.397,0.412,0.425,0.335,0.479,0.451,0.448,0.435,0.443,0.368,0.499,0.422,0.423,0.359,0.390,0.327,0.431,0.371,0.372,0.291,0.190,0.160,0.245,0.398,0.394,0.344,0.329,0.281,0.396,0.415,0.415,0.394,0.372,0.304,0.418,0.427,0.427,0.392,0.379,0.319,0.433,0.397,0.396,0.325,0.286,0.319,0.421,0.452,0.453,0.399,0.376,0.333,0.420,0.401,0.399,0.307,0.189,0.173,0.268,0.434,0.433,0.374,0.405,0.342,0.440,0.473,0.472,0.462,0.458,0.386,0.502,0.475,0.476,0.454,0.450,0.385,0.494,0.477,0.478,0.454,0.450,0.384,0.494,-,-,-
